ds,y,KAN,Naive,week
2025-03-12 12:00:00,37.090000000000025,55.074245,-1.7166666666666686,Week 2
2025-03-12 13:00:00,62.2425,67.76085,-7.249166666666653,Week 2
2025-03-12 14:00:00,83.34333333333333,88.66389,-10.950833333333335,Week 2
2025-03-12 15:00:00,108.44166666666666,77.78672,10.120833333333351,Week 2
2025-03-12 16:00:00,122.1933333333333,104.77957,21.266666666666666,Week 2
2025-03-12 17:00:00,172.09249999999997,127.48178,120.20833333333331,Week 2
2025-03-12 18:00:00,195.4425,152.7208,139.29999999999995,Week 2
2025-03-12 19:00:00,132.67916666666665,161.88145,147.54916666666665,Week 2
2025-03-12 20:00:00,116.85916666666667,150.70288,142.86333333333334,Week 2
2025-03-12 21:00:00,108.05666666666667,139.5584,83.68333333333332,Week 2
2025-03-12 22:00:00,108.795,137.07489,45.41333333333333,Week 2
2025-03-12 23:00:00,108.89499999999998,110.91832,74.79583333333333,Week 2
2025-03-13 00:00:00,101.7025,118.45363,28.714166666666678,Week 2
2025-03-13 01:00:00,94.82083333333331,120.17827,10.485833333333332,Week 2
2025-03-13 02:00:00,97.8758333333333,113.10457,8.190833333333345,Week 2
2025-03-13 03:00:00,105.11083333333332,110.76367,8.935833333333363,Week 2
2025-03-13 04:00:00,108.62916666666665,141.181,11.096666666666678,Week 2
2025-03-13 05:00:00,124.15249999999999,136.19913,39.24500000000001,Week 2
2025-03-13 06:00:00,209.04083333333324,137.12715,32.856666666666676,Week 2
2025-03-13 07:00:00,152.39,99.0607,13.040000000000013,Week 2
2025-03-13 08:00:00,147.25416666666666,90.058945,-10.231666666666655,Week 2
2025-03-13 09:00:00,47.592500000000015,48.372528,-5.303333333333313,Week 2
2025-03-13 10:00:00,13.894166666666685,55.303185,-18.401666666666657,Week 2
2025-03-13 11:00:00,11.683333333333337,46.72471,-27.60749999999996,Week 2
2025-03-13 12:00:00,2.833333333333343,50.314934,-30.324166666666642,Week 2
2025-03-13 13:00:00,10.340833333333336,46.765915,-39.799166666666665,Week 2
2025-03-13 14:00:00,25.010833333333345,53.283005,-35.977499999999964,Week 2
2025-03-13 15:00:00,76.75500000000001,58.85521,-28.82833333333329,Week 2
2025-03-13 16:00:00,120.67166666666668,83.82511,-10.803333333333313,Week 2
2025-03-13 17:00:00,153.4975,104.61961,2.558333333333337,Week 2
2025-03-13 18:00:00,215.02416666666667,128.82935,8.188333333333333,Week 2
2025-03-13 19:00:00,174.22416666666663,137.73608,8.216666666666683,Week 2
