ds,y,KAN,Naive,week
2025-03-17 23:00:00,77.80916666666667,116.60516,72.81416666666667,Week 3
2025-03-18 00:00:00,77.85166666666667,109.79777,74.10833333333333,Week 3
2025-03-18 01:00:00,77.47416666666668,116.936165,71.10416666666667,Week 3
2025-03-18 02:00:00,76.76916666666666,96.149994,76.66833333333334,Week 3
2025-03-18 03:00:00,79.90833333333333,95.10424,73.8425,Week 3
2025-03-18 04:00:00,79.11583333333334,116.83318,87.34333333333332,Week 3
2025-03-18 05:00:00,98.21583333333332,127.28787,110.75416666666666,Week 3
2025-03-18 06:00:00,111.28833333333334,127.87972,126.82833333333332,Week 3
2025-03-18 07:00:00,78.66166666666668,85.04592,93.85,Week 3
2025-03-18 08:00:00,40.681666666666665,73.24567,63.896666666666675,Week 3
2025-03-18 09:00:00,26.09083333333333,45.482292,20.263333333333335,Week 3
2025-03-18 10:00:00,3.8375000000000057,59.238594,-21.850833333333327,Week 3
2025-03-18 11:00:00,29.00499999999999,47.6265,-13.084999999999994,Week 3
2025-03-18 12:00:00,73.58333333333333,33.82939,10.124166666666667,Week 3
2025-03-18 13:00:00,70.2825,42.84945,63.45750000000001,Week 3
2025-03-18 14:00:00,71.4175,65.4308,85.16333333333334,Week 3
2025-03-18 15:00:00,102.14916666666666,72.78022,74.79,Week 3
2025-03-18 16:00:00,73.03083333333333,106.415695,79.17583333333333,Week 3
2025-03-18 17:00:00,119.2125,159.11108,106.41083333333334,Week 3
2025-03-18 18:00:00,99.3758333333333,187.67729,144.24083333333328,Week 3
2025-03-18 19:00:00,85.62583333333333,169.97882,93.705,Week 3
2025-03-18 20:00:00,89.605,129.83723,82.6575,Week 3
2025-03-18 21:00:00,111.40749999999998,122.15738,83.33,Week 3
2025-03-18 22:00:00,112.00833333333333,125.44542,82.40833333333333,Week 3
2025-03-18 23:00:00,104.73666666666666,102.553955,83.04916666666666,Week 3
2025-03-19 00:00:00,91.19416666666666,112.32305,78.0325,Week 3
2025-03-19 01:00:00,77.67416666666666,104.814835,72.47666666666667,Week 3
2025-03-19 02:00:00,75.83666666666666,96.92664,77.89583333333333,Week 3
2025-03-19 03:00:00,73.24,93.231636,78.46166666666666,Week 3
2025-03-19 04:00:00,79.75083333333333,97.55554,76.92000000000002,Week 3
2025-03-19 05:00:00,100.565,138.41824,85.4875,Week 3
2025-03-19 06:00:00,136.67583333333334,118.04781,109.23,Week 3
2025-03-19 07:00:00,119.44916666666668,84.880844,64.35000000000001,Week 3
2025-03-19 08:00:00,81.37333333333333,55.015274,53.035000000000004,Week 3
2025-03-19 09:00:00,74.715,44.674614,45.5725,Week 3
2025-03-19 10:00:00,12.681666666666686,45.11364,15.173333333333332,Week 3
2025-03-19 11:00:00,5.114166666666662,37.19696,28.887500000000003,Week 3
2025-03-19 12:00:00,-17.457499999999996,38.72805,-16.167500000000018,Week 3
2025-03-19 13:00:00,42.584166666666675,46.000065,39.07666666666666,Week 3
2025-03-19 14:00:00,58.87166666666667,55.47437,38.240833333333335,Week 3
2025-03-19 15:00:00,120.35416666666669,70.9115,86.17166666666667,Week 3
2025-03-19 16:00:00,177.3225,103.618774,103.37916666666666,Week 3
2025-03-19 17:00:00,193.9375,188.78352,190.2883333333333,Week 3
2025-03-19 18:00:00,268.77666666666676,199.70844,250.4833333333333,Week 3
2025-03-19 19:00:00,174.37,183.965,155.70666666666668,Week 3
2025-03-19 20:00:00,113.23333333333332,154.40807,122.50666666666666,Week 3
2025-03-19 21:00:00,152.57416666666666,126.72438,106.21916666666668,Week 3
