ds,y,KAN,Naive,week
2025-03-15 01:00:00,118.21333333333334,101.78122,140.14,Week 3
2025-03-15 02:00:00,120.06000000000002,87.86235,140.14,Week 3
2025-03-15 03:00:00,119.32250000000002,85.92149,136.80166666666668,Week 3
2025-03-15 04:00:00,120.07166666666667,97.088776,138.43500000000003,Week 3
2025-03-15 05:00:00,124.52416666666667,95.021835,131.76333333333332,Week 3
2025-03-15 06:00:00,124.2041666666667,103.30429,115.51333333333334,Week 3
2025-03-15 07:00:00,121.07000000000001,93.17793,70.12833333333334,Week 3
2025-03-15 08:00:00,104.4541666666667,77.54312,22.022500000000036,Week 3
2025-03-15 09:00:00,93.71666666666665,72.16617,61.98500000000001,Week 3
2025-03-15 10:00:00,141.49666666666667,55.769535,66.52083333333334,Week 3
2025-03-15 11:00:00,65.13000000000001,32.865753,68.77166666666668,Week 3
2025-03-15 12:00:00,67.3375,44.231716,67.55000000000001,Week 3
2025-03-15 13:00:00,119.03333333333337,50.33271,66.32166666666669,Week 3
2025-03-15 14:00:00,103.52000000000001,58.50845,67.55000000000001,Week 3
2025-03-15 15:00:00,134.14916666666667,80.31922,71.89500000000001,Week 3
2025-03-15 16:00:00,100.06250000000003,90.60921,89.84583333333336,Week 3
2025-03-15 17:00:00,141.4925,103.110344,128.90083333333334,Week 3
2025-03-15 18:00:00,135.03333333333336,110.37731,140.22000000000003,Week 3
2025-03-15 19:00:00,85.13333333333334,109.738304,120.47,Week 3
2025-03-15 20:00:00,99.95583333333333,99.1078,120.26083333333334,Week 3
2025-03-15 21:00:00,112.11666666666669,83.87783,120.66750000000002,Week 3
2025-03-15 22:00:00,118.44833333333334,83.337685,117.53083333333333,Week 3
2025-03-15 23:00:00,122.25000000000001,77.198074,121.00583333333333,Week 3
2025-03-16 00:00:00,119.25583333333333,54.000412,120.02500000000002,Week 3
2025-03-16 01:00:00,83.09833333333334,56.609543,113.88750000000002,Week 3
